"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
331574.826750864,2,4,2,32,-1,-1,-1,-1,-1,-1,21501.1283409429,28409.7796954068,57440.485615019,21127.1541726632,50924.388070398,77444.7198218921,5983.845370003,12872.4106425925,634.55806128738,6686.87495902795,59.2551230801938,2832.68136896765
43983.3474849614,2,2,1,52,1,-1,-1,2,1,-1,109149.809560134,41317.0727919541,16512.025678704,9927.27269911004,10643.9074285336,57842.7122812731,2413.66855109423,612.400850764287,4056.85154456327,2576.81274681126,3573.59958808392,10354.3836277811
156940.008952355,2,1,1,40,1,-1,1,0,0,0,40013.908176527,6129.47949635125,52231.4917501764,59310.1854916786,15301.6090214746,34329.8357171093,2000.66423923117,12343.2006609207,11921.7068873497,12535.0697811842,5453.95546953036,13966.9471187812
74212.0513818599,2,1,1,23,2,2,2,1,2,2,10000.731525924,38911.0587388346,58393.3385542711,67058.7736926724,6704.49402555854,74156.0010998812,12819.3733592901,1517.25446925708,46.7288670986878,5078.35735014521,2549.94559029983,11767.37843995
219591.310519298,1,2,1,32,1,0,-1,-1,-1,1,8746.19967615819,47141.9196367681,5492.50145819484,28958.9768561529,86571.8890481012,45281.6215368167,19391.5914058319,11516.1500093139,26136.6367185191,71872.675253636,1103.38989701751,19516.7508683117
159153.937798298,2,1,1,57,-1,3,1,0,0,-1,64179.1828059312,75089.1371811184,11926.204909394,42776.0988597236,8088.33716207404,29123.6282676328,7281.47450544132,6558.18111674575,4419.15003164208,13430.7736000074,10101.2744954811,13230.0418041658
66396.5214542059,2,1,3,34,2,3,1,0,1,0,6605.64990511705,71056.704778707,9608.66679347202,112414.17234205,35086.1355433373,132904.687585522,5486.23945371317,6678.03352772861,84223.2633934638,17115.4567225374,26452.5716910117,20497.4482112435
50865.2695200152,2,3,2,49,1,2,-1,0,-1,2,22649.9485558292,24567.4609548715,18988.269782292,23143.1530085437,108230.488282136,32302.9603022498,1306.65002057026,8169.18715601633,2087.86416027236,8773.90068376218,2382.41970455657,18509.8071667646
153261.849357442,1,1,2,29,1,-1,-1,-1,-1,-1,40320.4075093257,28066.9413048296,39221.1308350981,19749.9225310617,38355.3964110022,41547.7104876343,12911.3334785261,27350.1876115107,19331.6845212186,7014.95403672521,18101.9514760401,11610.4333605918
104652.24687617,2,2,1,40,0,3,2,-1,-1,-1,77086.0884256191,28224.4511754106,23727.576347948,3983.18416979478,60860.9533734921,22284.9874095822,7449.46649848759,7304.84997079741,7986.12987557857,4136.97422506958,12117.3774862845,3189.04810820141
341085.74280264,2,3,1,45,-1,-1,1,-1,1,-1,33610.0791769035,40210.3599996116,97448.0672918154,3761.68937248727,78006.0878919699,59542.7918440098,35566.1103187131,20408.8855077571,28234.1286418899,2118.47540728561,43022.3887682871,38391.1358330644
123530.70410305,2,1,2,27,0,0,-1,0,0,3,68018.2728743153,27735.4292434284,48677.3537453944,21960.2980793442,15059.1591973399,61052.7184486283,4161.88574559343,15207.4358794854,8509.08321515897,2754.33773805989,3286.16603844305,6618.55523026679
45944.3674617406,2,1,1,44,3,2,2,6,8,6,58197.7219949867,7360.87930225676,51123.1915859206,58389.0781059039,29351.9729141477,12778.9840808266,9889.74451860508,20746.7454425558,6440.63711074479,15808.3557760004,13544.9210107309,26127.7567695023
112632.26060601,2,3,1,46,1,1,-1,2,1,0,54342.8777972348,50051.041541512,15860.2221603887,114938.18695791,14605.1622127584,29609.9661175517,625.147766302069,10845.9863568844,10846.3510077039,230.987892090276,1800.62523320448,16115.262933703
60700.3026530424,2,2,2,29,1,1,-1,1,2,-1,7616.45363774141,44209.4497674096,131871.385804187,48551.9057955442,29715.9699191893,24237.2681968175,2555.74424181617,2169.0994016067,1608.86685321527,14642.8504280245,13743.0863567655,6075.49193782945
36714.6100875118,2,4,2,54,0,0,-1,-1,0,1,97498.932982851,93236.7447043125,2131.17934376502,2237.00239984914,44240.3072319863,2876.09605747174,11010.75270564,16795.8959597231,9551.16253034996,16694.5409812671,10920.0761827054,7950.43381765145
39355.9627841485,2,3,2,58,0,-1,1,0,3,0,26674.6776446463,15931.8562797589,96068.5724223902,1555.75110549673,56647.1408519681,9099.44521092316,13671.2891730118,5897.13307001463,4108.33467836875,22180.8373747587,10803.6358500208,2857.33272818558
265378.092642648,1,2,1,70,0,-1,2,0,0,0,23716.8255943573,31948.5972416117,28306.7264236212,21235.3502487015,22903.0573566278,6732.61053077268,17702.4044749445,16046.6082127471,3716.91051997739,4605.11994364252,9698.06626828339,24874.1437969678
183336.308869699,1,3,1,37,2,2,3,1,2,3,120294.75295161,140050.804692505,111541.656782101,86927.7635429362,73832.871152113,14955.3783455754,25433.1929598109,6645.50851608686,3452.81830800817,7516.7941322625,2050.05610440927,397.251687145022
218813.969822325,2,2,1,37,-1,-1,-1,-1,-1,-1,39483.3941416988,38377.1226617792,50759.5229009711,36500.231711037,24693.5263825785,12546.8404302104,29814.9021473148,4788.16353987771,8661.49992451157,15838.4933052034,6355.57719598772,13528.3795789761
17031.2909548366,2,3,2,34,1,0,1,2,1,2,11794.6048368206,86459.8244925588,10677.3513098793,84227.1357901677,17009.0707438459,115421.463999478,3473.55388713006,1253.8928273218,9925.11339386261,2902.38236267036,9868.0984083688,10520.1632949092
232746.994423428,1,2,1,37,-1,0,0,1,0,-1,93938.5901817399,53126.4063111729,52318.1098737194,19150.1159186653,82700.2091394723,22521.0983329213,13317.6320676374,10004.0213926139,16634.6085387401,3286.54223770901,1693.04513126062,13949.8723220274
43290.7601410768,1,3,2,40,2,-1,0,-1,-1,0,16365.1107766585,105846.516090972,39284.9882725902,125423.51167794,88444.2482503233,105826.947422621,3228.09655816057,3201.28980612143,5383.73107634707,2247.51905403345,2847.24141760109,30958.972244923
412843.943356431,2,1,2,36,0,1,-1,0,0,-1,84457.1457858288,9484.65424240596,32888.6183921464,61801.1618646791,96433.6460309318,23326.9204294616,6946.91989435925,19700.2654301025,29061.1928760511,11090.5654184135,13942.8298917295,7608.21589822834
69223.8043296998,1,2,1,41,0,0,0,1,0,-1,48912.7664984717,57303.6366167932,22242.0820109327,5305.50512019763,67179.773743402,3854.52283540943,19342.5850102833,45383.2766938612,2977.28090440072,7494.20349087622,16445.331054888,27194.0690914816
480278.329628374,1,1,1,50,-1,-1,-1,-1,-1,-1,157935.362249725,112472.223808799,20019.1919308558,58647.9453657076,38765.8354891132,55913.8093518765,251529.015418548,51026.180607566,20893.0484377405,30948.9451846881,25704.6748243201,57289.3956365027
491856.787341333,1,1,2,33,-1,-1,-1,-1,-1,-1,4370.51453309849,123590.03907219,16736.6743006671,29407.2803117466,4653.8712873056,37031.8130182867,4415.45931130674,15647.5408812123,23165.4209731649,2450.22259060933,4149.98682469677,6371.06715623077
309864.035779661,1,1,1,38,0,0,0,-1,0,2,65700.873523138,168892.282195778,166097.095600746,119257.217438707,192129.713447756,175335.924360696,75944.2350332723,93862.5026152266,114006.062396987,54369.0072087706,4221.80965718906,70036.6711292595
158294.143260531,2,3,1,33,1,0,0,2,1,0,41717.0403941545,12646.1234572004,35193.9901243818,2919.20739013623,16549.681836855,66837.6254392509,14410.570947268,4079.5166023686,2547.36954540543,158.517637299591,2804.80886197431,5033.44256319576
14360.1200298018,2,2,1,33,1,1,1,0,-1,2,58028.5778903275,19189.4077812321,9816.50916201407,38893.1495792425,40644.3565078503,58188.4378269037,2945.93856303775,4514.75022080152,2644.85219145367,3413.87537588286,9449.08244655607,14917.2249899185
147461.156608174,2,1,2,31,1,0,1,2,0,1,4071.31382532336,49672.5392942999,62126.3802038679,24148.1258826694,50628.3974636073,98612.9839976795,5941.05459863991,17994.7953234544,4851.95164672172,1972.43946136652,1746.72519855735,21138.4090627569
367139.253717892,2,2,1,53,1,1,1,0,1,-1,41078.0517083229,22414.8356939204,64743.0665774074,119944.601608358,4775.49113117073,54520.049158579,5424.48269163398,34381.5856014093,70706.1816320621,7065.80498605971,15424.7021579221,1638.59729071648
179354.382277235,1,4,2,32,0,1,0,-1,0,-1,54334.0617487023,8276.02225404667,17996.564333857,74440.0813237538,18888.3980656233,10443.6340848217,14259.9675478098,10345.8073484114,11786.6985453473,3819.98356788392,3452.58741666664,6274.38493003843
31929.2122621955,2,2,2,46,0,0,0,-1,0,1,94389.116438613,42857.7266839921,25114.1177740319,2457.68383630116,50496.8181396746,39489.7513900919,10338.0327019358,10064.244316352,15056.3282178391,14146.8821347049,7735.13720744225,9547.80440340793
74392.8106209706,2,2,2,25,1,2,0,-1,-1,1,1297.22814109871,21778.5371435126,9999.03544556582,39109.4203755006,23535.9427498344,38422.8435159293,3501.28335038247,29379.7491680324,12321.9153627,17694.582447376,8264.31008562752,4473.12551689435
249895.124306098,1,1,2,30,0,-1,2,-1,0,1,44786.3352779906,64940.0716423052,81559.9888920016,16797.5187239674,36411.6124989628,80110.0487660592,2735.34680518484,16670.74234176,28183.8382962307,12458.8268680347,4305.8362258505,1412.93942768442
38229.2786573732,2,2,1,48,-1,3,-1,-1,0,1,68408.3571172267,107886.434409084,89309.2937585575,43345.6761610494,112839.335541868,115629.50614826,17360.8502700608,4115.15628167402,5735.53120650428,12110.820112667,2104.10007666303,3999.21747142867
139677.590468727,1,3,2,24,0,0,0,1,0,0,79996.6506137984,25391.4072966398,10287.7508376779,34724.0386886299,37779.5591585159,30347.7439991487,22780.1564144974,460.989674839221,12295.9884766058,29507.4510721951,14909.9452249847,1467.16419589322
116106.244055364,2,1,1,29,3,-1,0,0,0,-1,21454.4582314647,1062.36579542854,12251.3771532072,27326.0747542351,39981.7688774945,26913.5561855876,4422.30776395219,4673.89720417579,9635.80002067106,4774.48368194652,4867.32729658242,9972.79564618227
315561.26436928,2,2,1,49,-1,-1,-1,-1,-1,-1,34309.2217313162,20943.9362077361,33719.8759431362,37517.4259987929,43432.5850406639,38358.8603104758,17415.9897980228,27071.1552454377,3212.13342596607,21632.6635232533,18429.8402890068,16023.4629206135
115354.644863637,1,3,2,21,-1,1,2,0,-1,1,36915.4543009764,7627.46234931,37871.5281697161,18328.2868564579,42195.414833325,11731.8137366868,9939.32603204102,17676.0191768605,7633.49899553236,2914.90425066645,17681.3718734683,10785.1996060555
203690.887684224,2,3,1,42,-1,-1,-1,2,2,-1,49862.5586728997,614.189983728975,7231.51746781108,54787.2267137357,29141.2382126991,75855.5628543604,4434.15973213725,974.580202792053,1975.42590135629,10788.6768929941,1688.28708251273,5763.97273002622
88376.0069634709,2,3,2,47,2,3,-1,2,-1,0,37378.2178800993,55351.6136445066,11252.1738811832,11692.4757079717,4334.89218162511,28380.4878729671,5183.08398145485,2480.49175393678,3517.19778052657,2268.63935263555,4966.13120807492,24812.30650011
253043.562178016,1,2,1,33,-1,0,-1,0,0,0,5582.48109297733,169456.230261093,76541.5108543276,189364.818769109,76694.3641747206,176634.690789322,143638.721956125,23925.1220339477,9123.00846229696,1588.48046028101,2367.5022541695,1053.0777799171
152530.780139529,2,2,1,35,1,-1,-1,-1,-1,-1,14380.2245009788,58729.9048116873,31444.0956904276,2501.82462525473,15203.8954737199,25072.7069559096,6190.43634146978,8602.50449565139,3421.35743360543,5548.54833296795,16915.277932972,13858.8522509525
93739.554842864,2,2,1,31,4,2,2,1,2,-1,2772.77007933163,39692.2025723071,55369.3665362334,9282.95435863763,34680.4995063026,72770.4230160115,13677.7816621654,170.072302883356,1472.61811272957,1662.84018783723,9196.26086374417,3930.39805274629
313123.566611356,2,2,1,43,0,-1,1,-1,-1,0,232196.257466244,261548.664075913,149642.525042526,185536.479807341,252945.635280634,114356.63186162,21576.7730679403,80.4071020317515,16201.7368767853,1268.46340227042,8851.8611356618,802.702505723515
96630.9536425334,2,1,2,36,-1,-1,0,0,-1,-1,50297.3048361442,30295.0905396855,21417.2228840798,61925.6703417818,71371.9229169038,6692.69415163295,18382.2513875428,16973.78360043,165.288910869728,2428.21059909003,16440.339183273,4809.20939139832
60755.5239017307,2,1,2,21,1,3,0,0,-1,-1,12206.5644153225,2897.16949440344,639.596518357628,30333.5662578541,84521.1732056323,36234.4433827551,1999.79853115703,1114.86880713903,16371.6508700101,1245.23508617236,1869.84140766241,8499.69346421627
657.554352178384,2,2,2,21,1,0,0,2,2,0,12060.3510887543,27510.5989446175,11583.3438189655,47789.5753574508,10901.1597312684,2463.42877701631,16261.5283980053,19665.7409646894,6007.1866585978,5680.3396380086,19321.3110782371,12980.767334259
51496.359673468,1,4,2,52,-1,-1,2,3,0,-1,52580.4440600179,80436.5347310688,45983.3528500886,37747.8811718266,5673.56649564337,20330.2318393731,5318.91940214668,14790.022679001,6987.45149518119,2411.40466447512,153.096644940178,2516.41900083022
1009.42160151691,1,3,1,21,3,3,2,6,7,6,8685.02832903281,49889.1359279909,41428.2058996644,60290.3957171136,5851.91813527705,33895.5442296072,2999.91230842122,1270.68835068899,15080.7725684242,2656.33324470526,274.100010800167,18671.2485130091
341814.608743476,2,3,1,39,1,0,3,3,2,2,157605.836012571,102534.514234043,98568.4888064839,84941.1973991997,129579.23274394,149008.089972639,15011.4915736061,2702.42997200271,7558.96714575735,12740.0424015449,733.17947306634,2502.06961949895
80825.1900538913,1,3,1,32,2,4,3,1,1,1,126495.844099583,38233.575000229,25637.1015001535,37251.6617776102,25889.0130638435,48145.2736931275,1702.12573175863,10053.2653735362,19800.9821024658,5110.12915846298,18033.5668850262,1258.12191590279
77517.9178266855,1,3,2,21,-1,0,-1,-1,0,-1,86345.3525330786,49834.474440956,29611.5290583635,24262.3306282323,67130.8295845142,59183.9029325248,23355.486561033,25198.340069896,7811.7073081559,32819.6025596094,8606.08591182224,4525.58658457179
108991.629303057,2,2,2,33,2,1,0,1,0,0,38813.5354863268,93045.7969640352,40657.157315314,63880.7651410917,49515.2071004029,56421.0208945523,958.792310991798,20099.4337861088,6676.56559487392,222.213746970389,19344.0036654588,5199.72099529634
169862.151256765,2,2,2,24,0,0,-1,-1,-1,0,19594.1237450295,29126.6989971961,1428.0113719656,57824.8351187511,23750.0152500116,55655.497036226,12460.0303227225,38892.6722223556,19752.9071852089,8588.33673834892,19173.5060905509,12710.378344111
55232.4155236569,2,1,2,24,1,-1,-1,-1,-1,-1,51200.6692856478,41529.2976436938,12584.1172954804,24038.7340851776,41451.4898634458,4160.10078290878,7899.8583565312,6998.61261190522,2251.60338169914,8709.8713737282,6369.39733336707,7371.47298251837
72101.7940121517,2,1,1,45,2,-1,3,0,0,0,99554.7503081954,11231.3188326209,8153.84697094378,64332.1142366138,11450.0626034045,8793.02223196637,1761.65848362353,4959.00510451098,2445.16248384946,10768.1780522773,4795.70732480139,5172.18219470781
32331.8775681513,2,1,3,53,0,-1,-1,-1,-1,-1,71668.2325027424,19632.7564327506,40419.6355832302,16074.8541478452,8360.49521042352,41473.7337193495,18751.2069501009,773.399785092502,14941.0824864652,3513.00090088846,15259.4186466622,24091.0369049571
262585.774323764,2,2,2,31,-1,0,-1,-1,-1,-1,90145.8490750133,24308.2195822223,13923.4649939804,50708.1336669918,3451.11298749891,33339.7397417986,16360.6929241312,17312.7411160639,6624.56010602335,28790.3964700017,3763.99610046776,21019.8973014485
307102.903034209,1,1,1,25,-1,-1,-1,-1,-1,0,97227.1113477112,38378.9943874752,1842.18715450117,33082.8149752395,2546.49080708847,31917.4267679612,12287.737697027,11596.2478474639,2313.1712342334,1905.88948718893,2560.69745203644,7592.29962961269
265353.530882318,1,1,1,45,-1,-1,-1,-1,0,-1,62500.7044388874,35879.4622250143,7688.60809157684,162818.940237926,59173.2463693722,65265.6917817237,4641.43557762217,6435.47101097118,120817.170201098,7530.75907378064,22941.7077310185,11045.1822314547
290820.622923374,2,1,1,31,3,1,1,1,0,0,263739.325403192,277451.466092388,219392.04717168,174522.422762258,153446.239497946,115919.526725873,15666.2408123368,15380.0671679976,38209.6390334756,2940.31803783013,14512.4195446256,5962.42796060681
28477.0639895746,1,3,3,41,1,-1,0,0,0,0,7914.87246986986,12409.0481225722,49309.6413153478,17726.5969791735,11571.7137579126,20751.6363321961,7377.87339646391,15605.5950909605,1934.95879451445,15967.6755828763,6715.86430000935,2053.04294035066
701381.857231975,1,1,2,28,-1,0,0,0,1,1,454810.01978633,465957.545006158,514167.033378484,335686.473622531,346193.233256433,362759.4296074,37013.1881659896,8960.38488973959,980.45436315917,24721.1376727143,8363.00027530281,14168.308465153
40526.0186413778,1,1,2,34,2,0,-1,0,-1,0,32035.0829299439,74111.4697468672,60201.3909689538,22338.2003666608,83924.1482266795,74687.1085446855,1961.76651394756,18095.6429106695,7378.8288277775,13285.7219162205,2482.85931346464,5359.16302605422
298567.790031841,1,1,1,49,1,0,-1,-1,-1,-1,40057.0056228575,22648.7417720062,23869.1791678435,41997.1523887926,34958.7391321138,1815.23428408529,13007.2296971877,486.580201222114,13619.355008705,16134.6830896993,1102.96324547073,17273.5249153558
311415.833328268,2,2,1,43,-1,-1,-1,0,-1,-1,19675.2945341576,31768.507359672,2154.41127893159,23649.9978651793,79888.650634528,6821.28043483114,3255.20582735976,6998.37873423889,3121.23140203703,9195.2540011234,15041.2963079495,8009.3940328346
122225.506078894,2,2,1,51,-1,-1,-1,-1,-1,-1,33097.3227397278,21759.7331115385,99680.9812307015,55749.1396961467,17644.6522870813,65246.285209919,7983.16012727275,4835.39028633495,4884.75988924725,4660.808630144,3323.94814688232,737.859614371748
6309.57627674062,1,1,2,24,-1,-1,-1,-1,-1,-1,29138.0472899398,38973.5788037581,90834.2625902307,84875.9992568768,38796.6236495314,25445.7688922936,1274.45063570835,17819.3751875606,4636.38161512323,9956.3916258702,6077.12275829887,3921.72536333942
40907.9353207831,1,3,1,26,1,0,1,1,0,1,34753.4205119274,5632.23101810662,56143.5125472129,38923.1486333604,12839.417680406,79124.7868097479,322.821537808805,2781.48674583928,6486.54144790832,12027.1162774169,790.287538737084,735.909798547857
139331.164100153,2,2,3,23,4,1,2,2,2,1,3974.765704791,35907.4436147782,28235.8577129304,58686.6983022325,2076.19381088347,35250.6178137111,2890.60839916,5594.13936772542,9776.25463015243,8919.8948259872,1999.37787018413,2287.64095549901
185196.644051639,1,3,2,45,0,1,-1,-1,0,0,50435.4284797769,17481.2579678419,35391.6784693866,17364.0923823738,44654.911610278,66538.5433199617,37556.8687266412,12964.5169448247,5644.01393732035,36494.2680973814,21899.9068922283,27301.1036768731
